Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Sector
2017-01-03 00:00:00-05:00,61.85857098340862,62.13065202777137,61.32120209844963,61.82455825805664,10360600,0.0,0.0,XOM,Energy
2017-01-04 00:00:00-05:00,61.98100084450084,62.001406401007515,61.04910731033329,61.14433670043945,9434200,0.0,0.0,XOM,Energy
2017-01-05 00:00:00-05:00,61.348386108652925,61.42320992208412,60.15801386357076,60.23283767700195,14443200,0.0,0.0,XOM,Energy
2017-01-06 00:00:00-05:00,60.396099629708026,60.525341732002595,59.73629233426425,60.19883728027344,16518100,0.0,0.0,XOM,Energy
2017-01-09 00:00:00-05:00,60.00839345349209,60.00839345349209,58.87243895562292,59.20574188232422,13762300,0.0,0.0,XOM,Energy
2017-01-10 00:00:00-05:00,59.29415758555929,59.38938697693323,58.43709306319378,58.4506950378418,13283100,0.0,0.0,XOM,Energy
2017-01-11 00:00:00-05:00,58.430291013806595,59.14451146784661,58.4030818741842,59.04928207397461,11183700,0.0,0.0,XOM,Energy
2017-01-12 00:00:00-05:00,59.362185848487094,59.437009693179604,58.545932329531226,58.72958755493164,10407000,0.0,0.0,XOM,Energy
2017-01-13 00:00:00-05:00,58.68196706566505,58.960856857399364,58.61394681072903,58.736385345458984,8415600,0.0,0.0,XOM,Energy
2017-01-17 00:00:00-05:00,58.892846975587766,59.443817884111716,58.66837542410997,59.42341232299805,13237300,0.0,0.0,XOM,Energy
2017-01-18 00:00:00-05:00,59.21933554494937,59.45741422020917,58.53232422774116,58.68877029418945,11831700,0.0,0.0,XOM,Energy
2017-01-19 00:00:00-05:00,58.477915531315546,58.56634135772868,57.539218220346115,57.63445281982422,16382900,0.0,0.0,XOM,Energy
2017-01-20 00:00:00-05:00,58.11740246122536,58.47111095045792,57.852119796897554,58.42349624633789,18739700,0.0,0.0,XOM,Energy
2017-01-23 00:00:00-05:00,58.280649577964205,58.41669010102266,57.64805128547709,57.797698974609375,11433900,0.0,0.0,XOM,Energy
2017-01-24 00:00:00-05:00,57.80449577643178,58.13779865155358,57.70246280130107,57.87931442260742,11858100,0.0,0.0,XOM,Energy
2017-01-25 00:00:00-05:00,58.04935836791992,58.416673905881034,57.988141706399,58.04935836791992,9578500,0.0,0.0,XOM,Energy
2017-01-26 00:00:00-05:00,58.28745630744562,58.38268571664983,57.899735087224606,58.226234436035156,8779400,0.0,0.0,XOM,Energy
2017-01-27 00:00:00-05:00,58.02216825906116,58.32826201888353,57.845311434250426,58.16501235961914,10947900,0.0,0.0,XOM,Energy
2017-01-30 00:00:00-05:00,58.10378745460989,58.12419301224894,57.260324871314864,57.722869873046875,12789200,0.0,0.0,XOM,Energy
2017-01-31 00:00:00-05:00,57.84532598201009,57.86573154584838,56.54611639508526,57.063079833984375,19128100,0.0,0.0,XOM,Energy
2017-02-01 00:00:00-05:00,57.13788653819407,57.24672309880479,56.144776275878996,56.41686248779297,15111800,0.0,0.0,XOM,Energy
2017-02-02 00:00:00-05:00,56.60051378770593,56.81818170428135,56.151575980224585,56.763763427734375,12200100,0.0,0.0,XOM,Energy
2017-02-03 00:00:00-05:00,56.933828334058724,56.94743550079426,56.38966102574892,56.82499694824219,12746300,0.0,0.0,XOM,Energy
2017-02-06 00:00:00-05:00,56.83180728121568,56.89982755413111,56.410073285757335,56.66855239868164,9938200,0.0,0.0,XOM,Energy
2017-02-07 00:00:00-05:00,56.61413011556732,56.87941276965854,56.083559617771556,56.30122756958008,11705200,0.0,0.0,XOM,Energy
2017-02-08 00:00:00-05:00,56.28063811197428,56.36987775038135,55.71776328237601,55.93056106567383,14006300,0.75,0.0,XOM,Energy
