Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Sector
2017-03-30 00:00:00-04:00,166.3000030517578,167.69000244140625,166.0,167.36000061035156,3393700,0.0,0.0,BRK-B,Insurance
2017-03-31 00:00:00-04:00,167.41000366210938,167.60000610351562,166.33999633789062,166.67999267578125,3564700,0.0,0.0,BRK-B,Insurance
2017-04-03 00:00:00-04:00,166.72000122070312,167.0,165.32000732421875,166.8699951171875,3986900,0.0,0.0,BRK-B,Insurance
2017-04-04 00:00:00-04:00,166.61000061035156,167.0,166.13999938964844,166.86000061035156,2853000,0.0,0.0,BRK-B,Insurance
2017-04-05 00:00:00-04:00,167.4499969482422,168.22999572753906,165.6699981689453,165.8300018310547,5231100,0.0,0.0,BRK-B,Insurance
2017-04-06 00:00:00-04:00,165.63999938964844,167.0,165.02000427246094,166.47000122070312,3892300,0.0,0.0,BRK-B,Insurance
2017-04-07 00:00:00-04:00,165.6199951171875,166.88999938964844,165.47999572753906,166.1699981689453,2593400,0.0,0.0,BRK-B,Insurance
2017-04-10 00:00:00-04:00,166.1999969482422,167.0,165.97999572753906,166.35000610351562,3015900,0.0,0.0,BRK-B,Insurance
2017-04-11 00:00:00-04:00,165.8000030517578,166.22000122070312,164.85000610351562,165.6999969482422,3488200,0.0,0.0,BRK-B,Insurance
2017-04-12 00:00:00-04:00,165.07000732421875,165.47999572753906,164.66000366210938,165.11000061035156,3419700,0.0,0.0,BRK-B,Insurance
2017-04-13 00:00:00-04:00,164.97999572753906,165.27999877929688,162.8699951171875,162.89999389648438,3655100,0.0,0.0,BRK-B,Insurance
2017-04-17 00:00:00-04:00,163.61000061035156,164.6300048828125,162.6699981689453,164.35000610351562,3414100,0.0,0.0,BRK-B,Insurance
2017-04-18 00:00:00-04:00,163.8699951171875,164.22999572753906,163.08999633789062,163.69000244140625,2985800,0.0,0.0,BRK-B,Insurance
2017-04-19 00:00:00-04:00,164.10000610351562,164.49000549316406,162.27999877929688,162.75999450683594,3932900,0.0,0.0,BRK-B,Insurance
2017-04-20 00:00:00-04:00,163.2899932861328,165.24000549316406,163.0399932861328,164.97999572753906,3729200,0.0,0.0,BRK-B,Insurance
2017-04-21 00:00:00-04:00,164.39999389648438,164.9499969482422,163.33999633789062,163.41000366210938,5122400,0.0,0.0,BRK-B,Insurance
2017-04-24 00:00:00-04:00,165.6999969482422,165.99000549316406,164.39999389648438,165.77999877929688,4135500,0.0,0.0,BRK-B,Insurance
2017-04-25 00:00:00-04:00,166.9199981689453,167.9600067138672,166.60000610351562,167.52999877929688,4268500,0.0,0.0,BRK-B,Insurance
2017-04-26 00:00:00-04:00,167.5,168.9499969482422,167.25,167.6300048828125,4084300,0.0,0.0,BRK-B,Insurance
2017-04-27 00:00:00-04:00,167.64999389648438,167.80999755859375,165.5,166.5500030517578,4290200,0.0,0.0,BRK-B,Insurance
2017-04-28 00:00:00-04:00,166.27999877929688,166.5500030517578,164.67999267578125,165.2100067138672,3045000,0.0,0.0,BRK-B,Insurance
2017-05-01 00:00:00-04:00,165.8000030517578,166.32000732421875,165.35000610351562,165.44000244140625,3135400,0.0,0.0,BRK-B,Insurance
2017-05-02 00:00:00-04:00,165.89999389648438,166.3300018310547,165.16000366210938,166.0500030517578,2781200,0.0,0.0,BRK-B,Insurance
2017-05-03 00:00:00-04:00,165.6999969482422,167.0800018310547,165.5,166.72999572753906,2982200,0.0,0.0,BRK-B,Insurance
2017-05-04 00:00:00-04:00,167.63999938964844,168.0399932861328,166.22000122070312,166.33999633789062,3643500,0.0,0.0,BRK-B,Insurance
2017-05-05 00:00:00-04:00,167.1199951171875,167.13999938964844,165.8800048828125,166.5500030517578,3578500,0.0,0.0,BRK-B,Insurance
2017-05-08 00:00:00-04:00,166.5,166.60000610351562,164.10000610351562,165.02000427246094,5163900,0.0,0.0,BRK-B,Insurance
2017-05-09 00:00:00-04:00,165.1699981689453,165.24000549316406,163.0,163.4600067138672,3840700,0.0,0.0,BRK-B,Insurance
2017-05-10 00:00:00-04:00,163.36000061035156,163.8800048828125,163.02999877929688,163.72000122070312,3237400,0.0,0.0,BRK-B,Insurance
2017-05-11 00:00:00-04:00,163.5800018310547,163.77000427246094,162.38999938964844,163.27000427246094,3285900,0.0,0.0,BRK-B,Insurance
2017-05-12 00:00:00-04:00,163.05999755859375,163.49000549316406,162.47000122070312,163.32000732421875,3592300,0.0,0.0,BRK-B,Insurance
2017-05-15 00:00:00-04:00,163.80999755859375,164.0800018310547,163.25999450683594,163.8000030517578,2959000,0.0,0.0,BRK-B,Insurance
2017-05-16 00:00:00-04:00,164.10000610351562,164.2899932861328,163.25,163.61000061035156,2434900,0.0,0.0,BRK-B,Insurance
2017-05-17 00:00:00-04:00,163.61000061035156,163.61000061035156,161.17999267578125,161.25999450683594,4797400,0.0,0.0,BRK-B,Insurance
2017-05-18 00:00:00-04:00,161.5,162.6199951171875,160.92999267578125,161.6199951171875,3645600,0.0,0.0,BRK-B,Insurance
2017-05-19 00:00:00-04:00,161.86000061035156,164.0800018310547,161.5800018310547,163.24000549316406,4164900,0.0,0.0,BRK-B,Insurance
2017-05-22 00:00:00-04:00,164.8000030517578,165.47999572753906,163.94000244140625,165.1300048828125,4350800,0.0,0.0,BRK-B,Insurance
2017-05-23 00:00:00-04:00,165.39999389648438,165.77000427246094,164.8699951171875,165.47999572753906,3352200,0.0,0.0,BRK-B,Insurance
2017-05-24 00:00:00-04:00,165.89999389648438,165.89999389648438,164.5500030517578,164.92999267578125,2597300,0.0,0.0,BRK-B,Insurance
2017-05-25 00:00:00-04:00,165.22999572753906,165.5,164.7100067138672,165.3000030517578,2605300,0.0,0.0,BRK-B,Insurance
2017-05-26 00:00:00-04:00,165.25,165.8800048828125,165.02000427246094,165.69000244140625,2156300,0.0,0.0,BRK-B,Insurance
2017-05-30 00:00:00-04:00,165.7899932861328,165.8699951171875,164.47000122070312,165.11000061035156,3048300,0.0,0.0,BRK-B,Insurance
2017-05-31 00:00:00-04:00,165.27000427246094,165.4499969482422,164.10000610351562,165.27999877929688,5674900,0.0,0.0,BRK-B,Insurance
2017-06-01 00:00:00-04:00,165.8000030517578,166.69000244140625,164.75,166.66000366210938,3330900,0.0,0.0,BRK-B,Insurance
2017-06-02 00:00:00-04:00,166.1300048828125,166.9199981689453,165.85000610351562,166.2899932861328,3919900,0.0,0.0,BRK-B,Insurance
2017-06-05 00:00:00-04:00,166.42999267578125,167.07000732421875,166.3300018310547,166.52000427246094,2303200,0.0,0.0,BRK-B,Insurance
2017-06-06 00:00:00-04:00,166.1199951171875,166.72000122070312,165.8800048828125,166.1300048828125,2752300,0.0,0.0,BRK-B,Insurance
2017-06-07 00:00:00-04:00,166.13999938964844,166.75,165.8699951171875,166.5,2987300,0.0,0.0,BRK-B,Insurance
2017-06-08 00:00:00-04:00,166.5,167.94000244140625,166.22999572753906,166.94000244140625,4387400,0.0,0.0,BRK-B,Insurance
2017-06-09 00:00:00-04:00,167.6699981689453,170.13999938964844,167.4199981689453,170.0,3781300,0.0,0.0,BRK-B,Insurance
2017-06-12 00:00:00-04:00,169.42999267578125,170.64999389648438,169.41000366210938,170.5,4662700,0.0,0.0,BRK-B,Insurance
2017-06-13 00:00:00-04:00,171.5,171.82000732421875,170.89999389648438,171.47000122070312,3145400,0.0,0.0,BRK-B,Insurance
2017-06-14 00:00:00-04:00,170.9199981689453,171.5,169.5500030517578,171.4499969482422,3344500,0.0,0.0,BRK-B,Insurance
2017-06-15 00:00:00-04:00,170.60000610351562,170.9199981689453,169.57000732421875,170.5500030517578,3275200,0.0,0.0,BRK-B,Insurance
2017-06-16 00:00:00-04:00,170.60000610351562,171.0399932861328,169.75,170.47999572753906,6505900,0.0,0.0,BRK-B,Insurance
2017-06-19 00:00:00-04:00,171.38999938964844,171.9499969482422,170.77999877929688,171.5500030517578,2869000,0.0,0.0,BRK-B,Insurance
2017-06-20 00:00:00-04:00,171.67999267578125,171.67999267578125,170.4499969482422,170.5500030517578,2470100,0.0,0.0,BRK-B,Insurance
2017-06-21 00:00:00-04:00,170.61000061035156,170.77999877929688,169.33999633789062,169.6199951171875,2365100,0.0,0.0,BRK-B,Insurance
2017-06-22 00:00:00-04:00,169.3300018310547,169.6699981689453,168.30999755859375,168.32000732421875,2673900,0.0,0.0,BRK-B,Insurance
2017-06-23 00:00:00-04:00,169.27000427246094,169.27000427246094,166.63999938964844,167.22000122070312,4046800,0.0,0.0,BRK-B,Insurance
2017-06-26 00:00:00-04:00,167.8000030517578,168.27999877929688,166.97000122070312,167.49000549316406,2543000,0.0,0.0,BRK-B,Insurance
2017-06-27 00:00:00-04:00,167.72000122070312,168.05999755859375,166.77999877929688,167.35000610351562,2995600,0.0,0.0,BRK-B,Insurance
2017-06-28 00:00:00-04:00,167.92999267578125,170.14999389648438,167.89999389648438,169.88999938964844,3210900,0.0,0.0,BRK-B,Insurance
2017-06-29 00:00:00-04:00,170.67999267578125,171.3699951171875,168.60000610351562,169.3000030517578,3545500,0.0,0.0,BRK-B,Insurance
2017-06-30 00:00:00-04:00,170.00999450683594,170.14999389648438,169.27000427246094,169.3699951171875,3627800,0.0,0.0,BRK-B,Insurance
2017-07-03 00:00:00-04:00,170.39999389648438,172.6999969482422,169.9499969482422,171.8000030517578,2493400,0.0,0.0,BRK-B,Insurance
2017-07-05 00:00:00-04:00,172.05999755859375,172.50999450683594,171.27999877929688,171.85000610351562,2558600,0.0,0.0,BRK-B,Insurance
2017-07-06 00:00:00-04:00,171.55999755859375,171.97000122070312,170.08999633789062,170.1999969482422,3182000,0.0,0.0,BRK-B,Insurance
2017-07-07 00:00:00-04:00,170.83999633789062,171.32000732421875,169.89999389648438,171.13999938964844,2967200,0.0,0.0,BRK-B,Insurance
2017-07-10 00:00:00-04:00,170.61000061035156,171.30999755859375,169.89999389648438,170.25,2504500,0.0,0.0,BRK-B,Insurance
2017-07-11 00:00:00-04:00,169.94000244140625,170.1999969482422,168.0,169.24000549316406,3525600,0.0,0.0,BRK-B,Insurance
2017-07-12 00:00:00-04:00,169.7899932861328,170.08999633789062,169.05999755859375,169.9199981689453,3018200,0.0,0.0,BRK-B,Insurance
2017-07-13 00:00:00-04:00,170.05999755859375,170.07000732421875,169.25,169.69000244140625,3170500,0.0,0.0,BRK-B,Insurance
2017-07-14 00:00:00-04:00,168.89999389648438,169.9199981689453,168.52000427246094,169.47000122070312,2941500,0.0,0.0,BRK-B,Insurance
2017-07-17 00:00:00-04:00,169.44000244140625,170.72999572753906,168.9499969482422,170.16000366210938,3044400,0.0,0.0,BRK-B,Insurance
2017-07-18 00:00:00-04:00,170.0399932861328,170.69000244140625,169.55999755859375,170.30999755859375,2599700,0.0,0.0,BRK-B,Insurance
2017-07-19 00:00:00-04:00,170.30999755859375,171.3300018310547,170.30999755859375,171.1999969482422,1923200,0.0,0.0,BRK-B,Insurance
2017-07-20 00:00:00-04:00,171.3300018310547,171.8699951171875,171.07000732421875,171.3300018310547,2137900,0.0,0.0,BRK-B,Insurance
2017-07-21 00:00:00-04:00,171.57000732421875,171.69000244140625,170.66000366210938,171.33999633789062,2419800,0.0,0.0,BRK-B,Insurance
2017-07-24 00:00:00-04:00,171.5,171.8800048828125,171.07000732421875,171.3699951171875,2649600,0.0,0.0,BRK-B,Insurance
2017-07-25 00:00:00-04:00,172.14999389648438,173.3699951171875,172.14999389648438,172.94000244140625,2921100,0.0,0.0,BRK-B,Insurance
2017-07-26 00:00:00-04:00,173.0,173.7899932861328,172.5,173.02000427246094,2849500,0.0,0.0,BRK-B,Insurance
2017-07-27 00:00:00-04:00,173.1699981689453,173.17999267578125,172.22000122070312,173.0500030517578,3522600,0.0,0.0,BRK-B,Insurance
2017-07-28 00:00:00-04:00,173.05999755859375,174.33999633789062,172.1300048828125,174.0,2401800,0.0,0.0,BRK-B,Insurance
2017-07-31 00:00:00-04:00,174.6999969482422,175.60000610351562,174.1999969482422,174.97000122070312,3477000,0.0,0.0,BRK-B,Insurance
2017-08-01 00:00:00-04:00,175.92999267578125,176.3800048828125,174.80999755859375,176.2899932861328,2666000,0.0,0.0,BRK-B,Insurance
2017-08-02 00:00:00-04:00,176.2899932861328,177.9199981689453,175.91000366210938,177.85000610351562,3174500,0.0,0.0,BRK-B,Insurance
2017-08-03 00:00:00-04:00,177.5,179.0,177.44000244140625,178.99000549316406,2856200,0.0,0.0,BRK-B,Insurance
2017-08-04 00:00:00-04:00,179.8000030517578,179.99000549316406,178.69000244140625,179.9199981689453,2636600,0.0,0.0,BRK-B,Insurance
2017-08-07 00:00:00-04:00,177.0399932861328,178.41000366210938,177.0399932861328,178.0399932861328,3279200,0.0,0.0,BRK-B,Insurance
2017-08-08 00:00:00-04:00,177.7100067138672,178.2899932861328,176.1999969482422,176.42999267578125,2925000,0.0,0.0,BRK-B,Insurance
2017-08-09 00:00:00-04:00,175.5,178.16000366210938,175.0500030517578,178.05999755859375,2804100,0.0,0.0,BRK-B,Insurance
2017-08-10 00:00:00-04:00,177.1300048828125,177.60000610351562,176.25999450683594,176.36000061035156,3084300,0.0,0.0,BRK-B,Insurance
2017-08-11 00:00:00-04:00,176.32000732421875,177.1699981689453,175.27000427246094,175.33999633789062,2580000,0.0,0.0,BRK-B,Insurance
2017-08-14 00:00:00-04:00,176.75,177.72999572753906,176.4499969482422,177.2899932861328,2710100,0.0,0.0,BRK-B,Insurance
2017-08-15 00:00:00-04:00,177.74000549316406,178.14999389648438,177.24000549316406,177.47000122070312,2670000,0.0,0.0,BRK-B,Insurance
2017-08-16 00:00:00-04:00,178.1999969482422,178.97000122070312,177.60000610351562,178.5399932861328,2299200,0.0,0.0,BRK-B,Insurance
2017-08-17 00:00:00-04:00,178.25,178.6999969482422,177.16000366210938,177.16000366210938,4189500,0.0,0.0,BRK-B,Insurance
2017-08-18 00:00:00-04:00,176.57000732421875,178.82000732421875,176.27000427246094,177.55999755859375,3586100,0.0,0.0,BRK-B,Insurance
2017-08-21 00:00:00-04:00,177.6199951171875,178.5,177.07000732421875,178.33999633789062,2878400,0.0,0.0,BRK-B,Insurance
2017-08-22 00:00:00-04:00,178.5,180.61000061035156,178.4600067138672,180.4499969482422,2928600,0.0,0.0,BRK-B,Insurance
2017-08-23 00:00:00-04:00,179.25,180.52000427246094,179.0,179.97999572753906,2444600,0.0,0.0,BRK-B,Insurance
2017-08-24 00:00:00-04:00,179.97999572753906,180.0,178.1300048828125,178.42999267578125,3250100,0.0,0.0,BRK-B,Insurance
2017-08-25 00:00:00-04:00,179.0,180.16000366210938,178.86000061035156,179.60000610351562,2284600,0.0,0.0,BRK-B,Insurance
2017-08-28 00:00:00-04:00,179.77000427246094,179.89999389648438,178.02000427246094,178.6999969482422,2986500,0.0,0.0,BRK-B,Insurance
2017-08-29 00:00:00-04:00,177.72000122070312,178.6999969482422,177.1999969482422,178.6199951171875,2499300,0.0,0.0,BRK-B,Insurance
2017-08-30 00:00:00-04:00,178.7100067138672,181.02999877929688,178.50999450683594,180.35000610351562,3303500,0.0,0.0,BRK-B,Insurance
2017-08-31 00:00:00-04:00,180.35000610351562,181.8699951171875,180.25,181.16000366210938,4376300,0.0,0.0,BRK-B,Insurance
2017-09-01 00:00:00-04:00,181.60000610351562,181.97000122070312,180.57000732421875,180.72999572753906,2536800,0.0,0.0,BRK-B,Insurance
2017-09-05 00:00:00-04:00,180.2899932861328,180.2899932861328,176.2899932861328,176.97999572753906,4880700,0.0,0.0,BRK-B,Insurance
2017-09-06 00:00:00-04:00,177.35000610351562,177.8699951171875,176.72999572753906,176.7899932861328,4270300,0.0,0.0,BRK-B,Insurance
2017-09-07 00:00:00-04:00,177.0500030517578,177.47999572753906,172.61000061035156,173.99000549316406,4620600,0.0,0.0,BRK-B,Insurance
2017-09-08 00:00:00-04:00,173.89999389648438,175.82000732421875,173.57000732421875,175.5,3736400,0.0,0.0,BRK-B,Insurance
2017-09-11 00:00:00-04:00,177.75,179.24000549316406,177.3300018310547,177.8699951171875,4107600,0.0,0.0,BRK-B,Insurance
2017-09-12 00:00:00-04:00,178.0,178.72000122070312,177.8000030517578,178.6300048828125,2348500,0.0,0.0,BRK-B,Insurance
2017-09-13 00:00:00-04:00,177.75999450683594,179.14999389648438,177.61000061035156,178.9199981689453,2679400,0.0,0.0,BRK-B,Insurance
2017-09-14 00:00:00-04:00,178.8000030517578,179.16000366210938,178.3800048828125,178.57000732421875,3304100,0.0,0.0,BRK-B,Insurance
2017-09-15 00:00:00-04:00,179.24000549316406,180.36000061035156,178.80999755859375,179.88999938964844,9234800,0.0,0.0,BRK-B,Insurance
2017-09-18 00:00:00-04:00,180.5,181.74000549316406,180.27000427246094,181.47000122070312,3698600,0.0,0.0,BRK-B,Insurance
2017-09-19 00:00:00-04:00,181.5,183.00999450683594,181.5,183.00999450683594,3159000,0.0,0.0,BRK-B,Insurance
2017-09-20 00:00:00-04:00,183.3000030517578,183.92999267578125,182.4600067138672,183.82000732421875,3742100,0.0,0.0,BRK-B,Insurance
2017-09-21 00:00:00-04:00,183.32000732421875,183.92999267578125,183.02999877929688,183.16000366210938,2369000,0.0,0.0,BRK-B,Insurance
2017-09-22 00:00:00-04:00,182.6300048828125,182.83999633789062,181.3000030517578,181.86000061035156,2688100,0.0,0.0,BRK-B,Insurance
2017-09-25 00:00:00-04:00,181.99000549316406,182.63999938964844,180.8000030517578,182.52000427246094,2424600,0.0,0.0,BRK-B,Insurance
2017-09-26 00:00:00-04:00,182.5500030517578,182.8699951171875,181.74000549316406,181.86000061035156,2382000,0.0,0.0,BRK-B,Insurance
2017-09-27 00:00:00-04:00,182.8699951171875,184.0,182.50999450683594,183.27000427246094,2593900,0.0,0.0,BRK-B,Insurance
2017-09-28 00:00:00-04:00,183.39999389648438,183.9499969482422,182.44000244140625,183.2100067138672,1930800,0.0,0.0,BRK-B,Insurance
2017-09-29 00:00:00-04:00,183.58999633789062,183.67999267578125,182.4199981689453,183.32000732421875,2761600,0.0,0.0,BRK-B,Insurance
2017-10-02 00:00:00-04:00,183.4499969482422,185.47000122070312,182.92999267578125,185.41000366210938,2577500,0.0,0.0,BRK-B,Insurance
2017-10-03 00:00:00-04:00,185.60000610351562,186.50999450683594,184.60000610351562,185.6699981689453,3173900,0.0,0.0,BRK-B,Insurance
2017-10-04 00:00:00-04:00,186.1999969482422,186.6699981689453,185.50999450683594,185.8300018310547,2071300,0.0,0.0,BRK-B,Insurance
2017-10-05 00:00:00-04:00,186.1699981689453,188.0399932861328,185.8000030517578,187.1199951171875,2786100,0.0,0.0,BRK-B,Insurance
2017-10-06 00:00:00-04:00,187.1999969482422,187.6199951171875,186.0500030517578,187.42999267578125,2600600,0.0,0.0,BRK-B,Insurance
2017-10-09 00:00:00-04:00,187.5,187.9499969482422,186.63999938964844,187.5,2036700,0.0,0.0,BRK-B,Insurance
2017-10-10 00:00:00-04:00,187.4600067138672,188.1999969482422,187.16000366210938,188.0,2212800,0.0,0.0,BRK-B,Insurance
2017-10-11 00:00:00-04:00,187.39999389648438,187.9499969482422,186.47999572753906,187.4600067138672,2750600,0.0,0.0,BRK-B,Insurance
2017-10-12 00:00:00-04:00,187.6999969482422,187.99000549316406,185.97000122070312,186.3000030517578,2640700,0.0,0.0,BRK-B,Insurance
